,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,104416,rh,cortex,131543.0,86384.0,243632.0,2.548,0.58,0.133,0.029,2060.0,166.7,0.005640786606818438,1.9274818897247314,0.0029265079647302628,0.509625256061554
0,104820,lh,parietal,29747.0,19369.0,50386.0,2.354,0.438,0.123,0.024,369.0,30.5,0.020816268399357796,1.6024677753448486,0.011855954304337502,0.4707353413105011
0,104820,lh,cingulate,4784.0,3193.0,8721.0,2.494,0.817,0.14,0.033,86.0,6.9,0.11405131965875626,1.2822763919830322,0.06495820730924606,0.49873387813568115
0,104820,lh,cortex,111126.0,72352.0,206429.0,2.551,0.607,0.124,0.027,1420.0,132.6,0.0005193200777284801,1.7557644844055176,0.0002957793476525694,0.510256826877594
0,104820,rh,parietal,28743.0,18594.0,49993.0,2.446,0.462,0.124,0.026,399.0,33.2,0.03879324346780777,1.781736135482788,0.021772723644971848,0.48928970098495483
0,104820,rh,cingulate,5081.0,3369.0,9365.0,2.44,0.899,0.137,0.03,83.0,6.4,0.0876031443476677,1.1896638870239258,0.049167294055223465,0.4879394769668579
0,104820,rh,cortex,112591.0,72405.0,212280.0,2.622,0.623,0.125,0.029,1512.0,142.5,0.002140070078894496,1.781736135482788,0.0012011171784251928,0.5243861079216003
0,105014,lh,parietal,33608.0,22088.0,59981.0,2.506,0.433,0.127,0.024,466.0,34.9,0.033445391803979874,1.9470300674438477,0.016394006088376045,0.5012914538383484
0,105014,lh,cingulate,6077.0,4024.0,11714.0,2.639,0.791,0.142,0.029,119.0,7.2,0.08483171463012695,1.4740405082702637,0.04158215597271919,0.5278410315513611
0,105014,lh,cortex,133399.0,87216.0,253358.0,2.64,0.57,0.129,0.027,1969.0,155.5,0.003425721311941743,2.0400989055633545,0.0016791949747130275,0.5280072093009949
0,105014,rh,parietal,34984.0,22769.0,65004.0,2.595,0.461,0.128,0.025,518.0,38.1,0.025090863928198814,1.8849910497665405,0.013310863636434078,0.5189313888549805
0,105014,rh,cingulate,6069.0,4015.0,11458.0,2.6,0.81,0.137,0.027,109.0,6.6,0.06559956818819046,1.4039018154144287,0.034800995141267776,0.520020067691803
0,105014,rh,cortex,133269.0,86710.0,260420.0,2.713,0.576,0.128,0.026,1954.0,151.3,0.006048661191016436,1.8849910497665405,0.0032088570296764374,0.5425184369087219
0,105115,lh,parietal,32542.0,21612.0,60404.0,2.542,0.443,0.134,0.028,526.0,39.7,0.032586000859737396,1.7366182804107666,0.018014905974268913,0.5083054900169373
0,105115,lh,cingulate,6286.0,4112.0,11700.0,2.599,0.91,0.134,0.028,104.0,7.8,0.06574207544326782,1.317082405090332,0.0363449789583683,0.5197814106941223
0,105115,lh,cortex,127964.0,85250.0,252621.0,2.644,0.582,0.134,0.029,2024.0,161.3,0.0030003900174051523,1.8088353872299194,0.0016587411519140005,0.528814971446991
0,105115,rh,parietal,33853.0,22541.0,62179.0,2.541,0.455,0.132,0.027,542.0,38.4,0.0538543164730072,1.9270678758621216,0.027946248650550842,0.508263111114502
0,105115,rh,cingulate,5460.0,3620.0,11002.0,2.573,0.877,0.134,0.03,93.0,6.6,0.05355120077729225,1.0736887454986572,0.027788953855633736,0.5145193338394165
0,105115,rh,cortex,129692.0,86315.0,257559.0,2.656,0.578,0.133,0.029,2056.0,160.4,0.004383191466331482,1.9270678758621216,0.002274539787322283,0.5312902331352234
0,105216,lh,parietal,41044.0,26892.0,71200.0,2.398,0.454,0.12,0.021,535.0,36.6,0.021914813667535782,1.8292694091796875,0.011731613427400589,0.4795617461204529
0,105216,lh,cingulate,7780.0,5233.0,15226.0,2.615,0.804,0.133,0.027,129.0,8.8,0.0320306271314621,1.2016206979751587,0.017146890982985497,0.5230633020401001
0,105216,lh,cortex,159335.0,104258.0,312397.0,2.672,0.575,0.12,0.023,2066.0,156.3,0.0041074906475842,1.868013620376587,0.002198854461312294,0.5344300866127014
0,105216,rh,parietal,41647.0,27432.0,75155.0,2.493,0.444,0.119,0.021,541.0,37.2,0.042924754321575165,1.8513127565383911,0.023186122998595238,0.49862799048423767
0,105216,rh,cingulate,6157.0,4122.0,11821.0,2.543,0.871,0.128,0.023,89.0,6.3,0.01684393547475338,1.2185206413269043,0.009098376147449017,0.508697509765625
0,105216,rh,cortex,157831.0,103831.0,317142.0,2.708,0.572,0.121,0.024,2100.0,159.1,0.003384864656254649,1.8513127565383911,0.0018283616518601775,0.5416015386581421
0,105620,lh,parietal,34324.0,22509.0,59800.0,2.386,0.463,0.121,0.024,435.0,35.0,0.03308291733264923,1.8232626914978027,0.018103808164596558,0.47714370489120483
0,105620,lh,cingulate,5640.0,3723.0,10813.0,2.576,0.837,0.135,0.03,95.0,7.3,0.0727580264210701,1.232696533203125,0.039815034717321396,0.5152741074562073
0,105620,lh,cortex,134421.0,87913.0,251956.0,2.551,0.577,0.127,0.028,1859.0,164.6,0.002369846450164914,1.827400803565979,0.001296838978305459,0.510155200958252
0,105620,rh,parietal,36000.0,23767.0,64343.0,2.448,0.478,0.123,0.024,479.0,37.9,0.034303903579711914,1.819238305091858,0.018856190145015717,0.48959705233573914
0,105620,rh,cingulate,6574.0,4353.0,12508.0,2.541,0.937,0.135,0.032,110.0,9.1,0.09734329581260681,1.08904230594635,0.05350771173834801,0.5082554221153259
0,105620,rh,cortex,137960.0,90068.0,261674.0,2.594,0.591,0.125,0.028,1902.0,164.5,0.004122479818761349,1.819238305091858,0.0022660482209175825,0.5187491178512573
0,106016,lh,parietal,33152.0,21642.0,56966.0,2.409,0.455,0.129,0.025,497.0,36.1,0.050096239894628525,1.762250542640686,0.02731506898999214,0.4818379282951355
0,106016,lh,cingulate,5734.0,3814.0,11385.0,2.633,0.783,0.147,0.035,127.0,8.7,0.08717770129442215,1.237214207649231,0.04753381386399269,0.526617705821991
0,106016,lh,cortex,129613.0,84805.0,251359.0,2.648,0.578,0.131,0.029,2046.0,160.2,0.003984335344284773,1.8340145349502563,0.0021724668331444263,0.529670000076294
0,106016,rh,parietal,33629.0,21875.0,59905.0,2.488,0.472,0.131,0.027,527.0,39.4,0.04733254015445709,1.919068694114685,0.02466432750225067,0.49758514761924744
0,106016,rh,cingulate,4957.0,3278.0,9456.0,2.523,0.796,0.141,0.029,95.0,6.8,0.0434768907725811,1.0921189785003662,0.022655202075839043,0.5045080184936523
0,106016,rh,cortex,129912.0,85062.0,258248.0,2.696,0.587,0.134,0.03,2148.0,171.0,0.004603059496730566,1.919068694114685,0.002398591721430421,0.539223313331604
0,106319,lh,parietal,34908.0,23042.0,58201.0,2.31,0.439,0.123,0.024,475.0,35.8,0.038491182029247284,1.7995468378067017,0.021389374509453773,0.4619653522968292
0,106319,lh,cingulate,6373.0,4285.0,12177.0,2.481,0.857,0.138,0.029,116.0,7.9,0.053244706243276596,1.2813055515289307,0.029587842524051666,0.49612489342689514
0,106319,lh,cortex,132722.0,87562.0,248720.0,2.531,0.583,0.126,0.027,1900.0,151.1,0.0018287323182448745,1.7995468378067017,0.001016214955598116,0.5061247944831848
0,106319,rh,parietal,35015.0,23113.0,61300.0,2.419,0.456,0.122,0.023,462.0,34.1,0.03726891428232193,1.9028602838516235,0.019585734233260155,0.4837838411331177
0,106319,rh,cingulate,5605.0,3751.0,11886.0,2.654,0.853,0.143,0.031,103.0,7.6,0.035381071269512177,1.1243945360183716,0.018593624234199524,0.5308154821395874
0,106319,rh,cortex,130223.0,85890.0,249452.0,2.583,0.571,0.126,0.026,1832.0,146.0,0.0032844950910657644,1.9028602838516235,0.0017260824097320437,0.5166177749633789
0,106521,lh,parietal,37909.0,24573.0,63374.0,2.348,0.488,0.129,0.028,584.0,45.8,0.029139580205082893,1.8522831201553345,0.015640735626220703,0.46950170397758484
0,106521,lh,cingulate,6588.0,4348.0,12956.0,2.773,0.854,0.149,0.038,121.0,11.0,0.08539598435163498,1.4104191064834595,0.045836493372917175,0.554573118686676
0,106521,lh,cortex,147149.0,96305.0,270949.0,2.523,0.604,0.133,0.032,2298.0,205.5,0.004856038838624954,1.8630567789077759,0.002606488997116685,0.5045903921127319
0,106521,rh,parietal,39398.0,25186.0,66491.0,2.389,0.446,0.127,0.027,600.0,45.3,0.03153693303465843,1.8644537925720215,0.016914838925004005,0.4777674078941345
0,106521,rh,cingulate,6925.0,4583.0,13538.0,2.541,0.872,0.144,0.036,127.0,10.8,0.054592497646808624,1.390516996383667,0.02928069233894348,0.5082569718360901
0,106521,rh,cortex,152209.0,99065.0,279059.0,2.508,0.574,0.131,0.031,2321.0,210.6,0.005243352614343166,1.8644537925720215,0.0028122742660343647,0.5015949606895447
0,107018,lh,parietal,29400.0,19180.0,52450.0,2.458,0.47,0.125,0.026,411.0,32.4,0.03272306174039841,1.774877667427063,0.017376722767949104,0.49161040782928467
0,107018,lh,cingulate,4938.0,3302.0,10728.0,2.828,0.843,0.148,0.037,103.0,7.5,0.11691704392433167,1.2597793340682983,0.062085721641778946,0.5656841993331909
0,107018,lh,cortex,120204.0,78669.0,238351.0,2.669,0.598,0.128,0.029,1732.0,153.7,0.005349653773009777,1.883155107498169,0.002840794390067458,0.5338297486305237
0,107018,rh,parietal,30252.0,20011.0,55677.0,2.521,0.473,0.126,0.026,429.0,34.4,0.048974763602018356,2.0176727771759033,0.024272894486784935,0.5042780637741089
0,107018,rh,cingulate,5064.0,3286.0,9964.0,2.707,0.808,0.14,0.029,83.0,6.1,0.10001387447118759,0.9403848648071289,0.04956892877817154,0.5413840413093567
0,107018,rh,cortex,119200.0,78552.0,240780.0,2.71,0.597,0.13,0.03,1770.0,157.3,0.00553056551143527,2.0176727771759033,0.0027410623151808977,0.5420130491256714
0,107220,lh,parietal,32389.0,21435.0,62109.0,2.596,0.512,0.12,0.024,392.0,33.8,0.020539162680506706,1.793648600578308,0.01145105343312025,0.5191836953163147
0,107220,lh,cingulate,8513.0,5831.0,12769.0,1.965,1.353,0.121,0.032,122.0,10.9,-0.023576347157359123,1.2418901920318604,-0.013144348748028278,0.3930166959762573
0,107220,lh,cortex,135444.0,89085.0,268653.0,2.663,0.685,0.123,0.029,1767.0,170.7,-0.0016456402372568846,1.793648600578308,-0.0009174812585115433,0.5326106548309326
0,107220,rh,parietal,35637.0,23327.0,67110.0,2.592,0.488,0.122,0.025,469.0,38.6,0.03397271782159805,1.8299835920333862,0.0185644943267107,0.5183705687522888
0,107220,rh,cingulate,6627.0,4322.0,12697.0,2.547,0.898,0.13,0.031,108.0,9.0,0.08987993746995926,1.1230710744857788,0.04911515861749649,0.5094699859619141
0,107220,rh,cortex,136487.0,88981.0,277308.0,2.761,0.595,0.123,0.028,1827.0,170.9,0.004644686356186867,1.8299835920333862,0.002538104075938463,0.5522617101669312
0,107321,lh,parietal,33456.0,21213.0,51258.0,2.237,0.463,0.125,0.026,443.0,37.5,0.021087773144245148,1.9109750986099243,0.010672508738934994,0.4474542438983917
0,107321,lh,cingulate,5588.0,3643.0,10077.0,2.525,0.792,0.142,0.035,99.0,8.6,0.11981351673603058,1.2974313497543335,0.06063756346702576,0.5049809813499451
0,107321,lh,cortex,130462.0,83799.0,224913.0,2.453,0.587,0.129,0.03,1813.0,168.3,0.0027916901744902134,1.9758961200714111,0.0014128752518445253,0.4906288683414459
0,107321,rh,parietal,35377.0,22742.0,55665.0,2.261,0.468,0.124,0.026,465.0,40.4,0.03187832608819008,2.053820848464966,0.015521475113928318,0.452247679233551
0,107321,rh,cingulate,5508.0,3668.0,9886.0,2.416,0.813,0.141,0.035,98.0,8.0,0.06867649406194687,1.2064399719238281,0.03343840688467026,0.48313671350479126
0,107321,rh,cortex,131585.0,85215.0,229104.0,2.456,0.599,0.131,0.032,1955.0,182.9,0.0035549483727663755,2.053820848464966,0.0017308960668742657,0.49120116233825684
0,107422,lh,parietal,37111.0,24213.0,64265.0,2.429,0.492,0.126,0.024,544.0,38.8,0.03548616170883179,1.7566957473754883,0.018396977335214615,0.48577484488487244
0,107422,lh,cingulate,6378.0,4231.0,13174.0,2.792,0.829,0.142,0.033,127.0,8.8,0.05584404245018959,1.4019434452056885,0.028951037675142288,0.5583919882774353
0,107422,lh,cortex,142219.0,92989.0,270875.0,2.617,0.606,0.128,0.027,2178.0,164.7,0.0013481731293722987,1.9289132356643677,0.0006989291287027299,0.5233826637268066
0,107422,rh,parietal,39518.0,25918.0,68866.0,2.458,0.506,0.125,0.024,594.0,40.3,0.05993287265300751,2.0032620429992676,0.0299176424741745,0.4915209114551544
0,107422,rh,cingulate,5763.0,3829.0,12255.0,2.742,0.87,0.146,0.036,117.0,8.7,0.03544890508055687,1.1662673950195312,0.0176955908536911,0.548473060131073
0,107422,rh,cortex,141850.0,93141.0,276324.0,2.651,0.618,0.127,0.028,2162.0,165.7,0.007167922332882881,2.0032620429992676,0.003578124800696969,0.5302557945251465
0,108121,lh,parietal,26107.0,17182.0,48807.0,2.58,0.479,0.126,0.025,366.0,27.6,0.05505752936005592,1.723558783531189,0.027989225462079048,0.5159587264060974
0,108121,lh,cingulate,4566.0,2937.0,9062.0,2.671,0.855,0.146,0.031,94.0,5.9,0.15090836584568024,1.4645767211914062,0.07671627402305603,0.5341389179229736
0,108121,lh,cortex,100940.0,66252.0,206405.0,2.769,0.604,0.129,0.028,1498.0,123.5,0.005265092011541128,1.9670970439910889,0.002676580799743533,0.5538407564163208
0,108121,rh,parietal,26471.0,17408.0,50527.0,2.631,0.473,0.126,0.025,373.0,27.5,0.06659529358148575,1.9632030725479126,0.033877402544021606,0.5261379480361938
0,108121,rh,cingulate,4611.0,3047.0,9493.0,2.783,0.919,0.139,0.029,86.0,5.6,0.13749940693378448,1.0659310817718506,0.06994672864675522,0.5565648078918457
0,108121,rh,cortex,102191.0,67040.0,211975.0,2.79,0.603,0.128,0.027,1492.0,120.8,0.0026450820732861757,1.9657734632492065,0.0013455674052238464,0.5579784512519836
0,108222,lh,parietal,37718.0,24729.0,63637.0,2.334,0.476,0.125,0.023,526.0,37.1,0.025241602212190628,1.7492873668670654,0.014374066144227982,0.46679580211639404
0,108222,lh,cingulate,6609.0,4383.0,13545.0,2.782,0.653,0.141,0.029,118.0,8.7,0.10297892987728119,1.2067147493362427,0.05864231660962105,0.5563965439796448
0,108222,lh,cortex,144076.0,94612.0,269823.0,2.541,0.589,0.126,0.026,2004.0,157.3,0.002829605480656028,1.7560515403747559,0.001611344050616026,0.5081201195716858
0,108222,rh,parietal,38273.0,24988.0,65960.0,2.371,0.491,0.124,0.023,537.0,37.8,0.037582945078611374,1.8508540391921997,0.020305728539824486,0.4741399884223938
0,108222,rh,cingulate,5839.0,3852.0,11161.0,2.54,0.796,0.133,0.03,106.0,7.7,0.052806589752435684,1.249229907989502,0.02853093110024929,0.507929265499115
0,108222,rh,cortex,145991.0,96138.0,276508.0,2.546,0.587,0.127,0.026,2085.0,163.8,0.004290246870368719,1.8508540391921997,0.002317983889952302,0.5092783570289612
0,108323,lh,parietal,31785.0,21073.0,57799.0,2.494,0.466,0.123,0.023,452.0,32.3,0.05749443173408508,1.7597402334213257,0.031175551936030388,0.4988633990287781
0,108323,lh,cingulate,5433.0,3587.0,10944.0,2.745,0.81,0.142,0.031,94.0,7.3,0.036110665649175644,1.263644814491272,0.019580505788326263,0.5489878058433533
0,108323,lh,cortex,123666.0,81180.0,248535.0,2.723,0.598,0.124,0.026,1794.0,141.0,0.005724863149225712,1.8442153930664062,0.0031042243354022503,0.5445803999900818
0,108323,rh,parietal,30941.0,20536.0,58920.0,2.564,0.488,0.124,0.024,455.0,31.1,0.06341126561164856,1.8560796976089478,0.033635444939136505,0.5128098130226135
0,108323,rh,cingulate,5284.0,3473.0,10635.0,2.627,0.94,0.129,0.029,88.0,6.6,0.06555593758821487,1.2318159341812134,0.034773051738739014,0.5253790616989136
0,108323,rh,cortex,124040.0,82161.0,255568.0,2.747,0.62,0.127,0.027,1859.0,145.3,0.006984091829508543,1.8852511644363403,0.0037045942153781652,0.5493483543395996
0,108525,lh,parietal,30834.0,20050.0,55293.0,2.489,0.485,0.118,0.022,394.0,29.6,0.03361073136329651,1.7923496961593628,0.018326416611671448,0.49789026379585266
0,108525,lh,cingulate,5676.0,3725.0,12464.0,3.001,0.818,0.137,0.03,103.0,7.3,0.06065197288990021,1.2158414125442505,0.03307078778743744,0.6001002192497253
0,108525,lh,cortex,120545.0,78446.0,243595.0,2.756,0.624,0.123,0.027,1799.0,141.9,0.002678997116163373,1.834004521369934,0.0014607374323531985,0.5511106848716736
0,108525,rh,parietal,31907.0,20749.0,59443.0,2.579,0.519,0.118,0.023,411.0,30.9,0.04284351319074631,1.8227109909057617,0.023505382239818573,0.5158321261405945
0,108525,rh,cingulate,4928.0,3216.0,10501.0,2.887,0.86,0.131,0.029,73.0,5.7,0.06165412813425064,1.1577447652816772,0.03382551297545433,0.5774974226951599
0,108525,rh,cortex,120580.0,78693.0,248154.0,2.809,0.653,0.124,0.026,1672.0,135.5,0.003434489481151104,1.8227109909057617,0.0018842744175344706,0.5618842840194702
0,108828,lh,parietal,36868.0,24284.0,66065.0,2.477,0.467,0.122,0.023,456.0,35.7,0.030414016917347908,1.8152074813842773,0.016422688961029053,0.4953473210334778
0,108828,lh,cingulate,5936.0,3903.0,10799.0,2.531,0.812,0.137,0.03,111.0,7.3,0.08568394929170609,1.1943976879119873,0.046266838908195496,0.5061951279640198
0,108828,lh,cortex,137148.0,90203.0,262372.0,2.611,0.582,0.123,0.025,1764.0,145.3,0.0008555549429729581,1.8519515991210938,0.00046197811025194824,0.5221381783485413
0,108828,rh,parietal,38723.0,25789.0,70836.0,2.505,0.453,0.125,0.023,492.0,37.7,0.0421772338449955,1.8216447830200195,0.023153381422162056,0.5009093284606934
0,108828,rh,cingulate,5572.0,3673.0,10448.0,2.55,0.771,0.136,0.031,94.0,7.6,0.06605586409568787,1.386993408203125,0.0362616591155529,0.5099478960037231
0,108828,rh,cortex,137630.0,90722.0,266794.0,2.64,0.569,0.125,0.026,1782.0,154.6,0.002295315731316805,1.8216447830200195,0.0012600232148543,0.527928352355957
0,109123,lh,parietal,35862.0,23527.0,67302.0,2.58,0.506,0.122,0.023,457.0,35.4,0.038115810602903366,1.8064192533493042,0.020843924954533577,0.5159634351730347
0,109123,lh,cingulate,6154.0,4051.0,11950.0,2.598,0.873,0.138,0.026,107.0,7.0,0.06753770262002945,1.3295485973358154,0.03693351894617081,0.5196827054023743
0,109123,lh,cortex,136243.0,90264.0,275004.0,2.713,0.589,0.124,0.026,1795.0,148.7,0.002544214017689228,1.8286288976669312,0.001391324563883245,0.5426733493804932
0,109123,rh,parietal,38115.0,25085.0,71833.0,2.576,0.525,0.121,0.022,494.0,36.1,0.04106791317462921,1.8332371711730957,0.022401854395866394,0.5151885151863098
0,109123,rh,cingulate,5688.0,3779.0,11091.0,2.555,0.903,0.133,0.028,91.0,6.7,0.059379056096076965,1.3961211442947388,0.032390277832746506,0.5110653638839722
0,109123,rh,cortex,139007.0,91537.0,282302.0,2.74,0.594,0.123,0.025,1877.0,147.6,0.0032348865643143654,1.8332371711730957,0.0017645718762651086,0.5479221343994141
0,109325,lh,parietal,34209.0,22806.0,66097.0,2.628,0.466,0.124,0.022,469.0,32.5,0.03187192603945732,1.6254624128341675,0.018847106024622917,0.5256665349006653
0,109325,lh,cingulate,6474.0,4302.0,12203.0,2.596,1.013,0.134,0.027,110.0,7.1,0.03780284523963928,1.1332428455352783,0.022354284301400185,0.5191015005111694
0,109325,lh,cortex,138996.0,92021.0,284860.0,2.77,0.604,0.122,0.024,1858.0,141.3,0.002569529227912426,1.6887191534042358,0.0015194625593721867,0.5539456009864807
0,109325,rh,parietal,36038.0,23890.0,73211.0,2.753,0.501,0.12,0.021,476.0,32.6,0.03707791492342949,1.7485055923461914,0.021205486729741096,0.5505416989326477
0,109325,rh,cingulate,6324.0,4106.0,12911.0,2.743,0.896,0.139,0.028,128.0,7.5,0.002932892879471183,1.1608891487121582,0.0016773713286966085,0.5485374927520752
0,109325,rh,cortex,138681.0,91540.0,295834.0,2.876,0.595,0.123,0.025,1935.0,149.5,0.005736581981182098,1.7485055923461914,0.0032808526884764433,0.5752537250518799
0,110007,lh,parietal,28640.0,18724.0,49500.0,2.415,0.466,0.129,0.028,413.0,35.0,0.04077537730336189,1.7178212404251099,0.022120501846075058,0.4829643964767456
0,110007,lh,cingulate,4568.0,2987.0,8579.0,2.737,0.682,0.152,0.04,104.0,7.7,0.13125792145729065,1.19195556640625,0.0712069720029831,0.5473415851593018
0,110007,lh,cortex,113644.0,73956.0,213259.0,2.593,0.565,0.134,0.033,1714.0,164.0,0.0038267180789262056,1.843329668045044,0.0020759794861078262,0.518619954586029
0,110007,rh,parietal,29732.0,19284.0,52164.0,2.449,0.471,0.132,0.029,431.0,37.1,0.04023327678442001,1.8336470127105713,0.0208857674151659,0.4898674190044403
0,110007,rh,cingulate,4596.0,3009.0,8348.0,2.57,0.758,0.148,0.037,91.0,7.0,0.09130485355854034,1.0725821256637573,0.04739787429571152,0.5139333605766296
0,110007,rh,cortex,115236.0,75182.0,217559.0,2.589,0.553,0.133,0.032,1704.0,161.4,0.006566643249243498,1.92634916305542,0.0034088557586073875,0.5178065896034241
0,110411,lh,parietal,32600.0,21288.0,55049.0,2.348,0.44,0.125,0.025,428.0,34.7,0.0286560095846653,1.7712653875350952,0.015523034147918224,0.46954527497291565
0,110411,lh,cingulate,6111.0,4025.0,10951.0,2.527,0.729,0.135,0.03,93.0,7.9,0.09065941721200943,1.3383067846298218,0.04911043867468834,0.505373477935791
0,110411,lh,cortex,131257.0,85170.0,242022.0,2.544,0.576,0.127,0.029,1735.0,164.8,0.0008817655616439879,1.8460315465927124,0.00047765366616658866,0.5088075995445251
0,110411,rh,parietal,35399.0,22987.0,60196.0,2.369,0.455,0.126,0.024,461.0,37.7,0.03770151734352112,1.8685892820358276,0.020176460966467857,0.4738648533821106
0,110411,rh,cingulate,5309.0,3486.0,9690.0,2.439,0.823,0.14,0.032,87.0,7.6,0.0790056437253952,1.2903227806091309,0.042280904948711395,0.48782259225845337
0,110411,rh,cortex,132955.0,86575.0,246903.0,2.543,0.593,0.127,0.028,1769.0,166.3,0.000506363867316395,1.8685892820358276,0.000270984077360481,0.5085867047309875
0,110613,lh,parietal,40693.0,26393.0,70665.0,2.45,0.496,0.127,0.026,596.0,46.9,0.05613411217927933,1.7397511005401611,0.031423866748809814,0.49001628160476685
0,110613,lh,cingulate,6425.0,4208.0,13664.0,2.902,0.706,0.137,0.031,126.0,8.7,0.08718550205230713,1.1907358169555664,0.048806436359882355,0.5803337693214417
0,110613,lh,cortex,147992.0,95842.0,289188.0,2.694,0.615,0.125,0.027,2078.0,174.0,0.0062784552574157715,1.786352515220642,0.003514677518978715,0.5388777852058411
0,110613,rh,parietal,42898.0,27800.0,77121.0,2.511,0.515,0.121,0.024,586.0,45.4,0.04656073823571205,1.7081356048583984,0.025666283443570137,0.5022991299629211
0,110613,rh,cingulate,5952.0,3883.0,12256.0,2.664,1.03,0.131,0.03,97.0,7.5,0.0544179230928421,1.2610633373260498,0.029997503384947777,0.5328564643859863
0,110613,rh,cortex,150292.0,97641.0,296646.0,2.707,0.655,0.124,0.027,2108.0,175.4,0.004779062699526548,1.8140816688537598,0.0026344265788793564,0.5413680076599121
0,120111,lh,parietal,34488.0,22454.0,58283.0,2.389,0.43,0.121,0.021,451.0,31.1,0.022581078112125397,1.674107313156128,0.012950842268764973,0.4778825342655182
0,120111,lh,cingulate,6015.0,3995.0,11545.0,2.649,0.786,0.136,0.026,104.0,6.7,0.043942369520664215,1.4003257751464844,0.025202106684446335,0.5297160744667053
0,120111,lh,cortex,139618.0,90611.0,264236.0,2.639,0.59,0.124,0.024,1896.0,145.3,0.003512456314638257,1.7435989379882812,0.0020144861191511154,0.5278271436691284
0,120111,rh,parietal,36147.0,23497.0,62429.0,2.453,0.455,0.122,0.022,454.0,32.9,0.04635971039533615,1.827710747718811,0.025192638859152794,0.49055132269859314
0,120111,rh,cingulate,5680.0,3812.0,10664.0,2.518,0.815,0.14,0.026,99.0,6.8,0.009018763899803162,1.3086813688278198,0.004900947213172913,0.5035583972930908
0,120111,rh,cortex,141633.0,92071.0,269134.0,2.665,0.577,0.125,0.025,1930.0,152.9,0.0020190293435007334,1.8402085304260254,0.0010971754090860486,0.5329315066337585
0,168240,lh,parietal,33156.0,21705.0,59399.0,2.472,0.492,0.124,0.025,418.0,35.9,0.018957417458295822,1.6589909791946411,0.010975798591971397,0.4943649470806122
0,168240,lh,cingulate,6158.0,4057.0,12187.0,2.758,0.747,0.137,0.034,107.0,8.9,0.09053896367549896,1.1453381776809692,0.05241945758461952,0.551616907119751
0,168240,lh,cortex,134604.0,87859.0,262001.0,2.651,0.601,0.126,0.029,1783.0,170.6,0.0036870187614113092,1.7272017002105713,0.0021346788853406906,0.5301099419593811
0,168240,rh,parietal,33881.0,22117.0,62842.0,2.57,0.486,0.123,0.024,441.0,35.5,0.0648285299539566,1.8429670333862305,0.03517616540193558,0.5140040516853333
0,168240,rh,cingulate,5931.0,3941.0,11628.0,2.529,0.885,0.13,0.031,92.0,7.7,0.02473810315132141,1.0599796772003174,0.013422979041934013,0.5057149529457092
0,168240,rh,cortex,135377.0,88421.0,269241.0,2.704,0.597,0.125,0.03,1822.0,166.7,0.005728365853428841,1.8429670333862305,0.003108230885118246,0.540783703327179
