"","sub","label","sulcal_width_mm","hemi"
"1207",102816,"icgs_p",NA,"rh"
"1208",103111,"icgs_p",NA,"rh"
"1209",103414,"icgs_p",0.497963720957379,"rh"
"1210",103515,"icgs_p",0.729403141314697,"rh"
"1211",103818,"icgs_p",NA,"rh"
"1212",105115,"icgs_p",0.471730795285668,"rh"
"1213",105216,"icgs_p",0.96570015166027,"rh"
"1214",106319,"icgs_p",0.373981089451401,"rh"
"1215",106521,"icgs_p",NA,"rh"
"1216",107321,"icgs_p",1.07518640780726,"rh"
"1217",107725,"icgs_p",NA,"rh"
"1218",108222,"icgs_p",NA,"rh"
"1219",108323,"icgs_p",NA,"rh"
"1220",108828,"icgs_p",NA,"rh"
"1221",109123,"icgs_p",NA,"rh"
"1222",109325,"icgs_p",NA,"rh"
"1223",109830,"icgs_p",0.627642358169199,"rh"
"1224",110007,"icgs_p",NA,"rh"
"1225",110411,"icgs_p",1.07562957067039,"rh"
"1226",112920,"icgs_p",1.13996467950607,"rh"
"1227",120111,"icgs_p",0.524239077390917,"rh"
"1228",144125,"icgs_p",1.05015372475756,"rh"
"1229",164939,"icgs_p",NA,"rh"
"1230",168240,"icgs_p",0.768003656068308,"rh"
"1231",176744,"icgs_p",NA,"rh"
"1232",180937,"icgs_p",NA,"rh"
"1233",185947,"icgs_p",0.607813202444497,"rh"
"1234",214019,"icgs_p",0.392626607769198,"rh"
"1235",268749,"icgs_p",NA,"rh"
"1236",365343,"icgs_p",0.534344511510139,"rh"
"1237",380036,"icgs_p",0.78762362934758,"rh"
"1238",517239,"icgs_p",0.778418523660735,"rh"
"1239",531536,"icgs_p",0.851044804477104,"rh"
"1240",566454,"icgs_p",NA,"rh"
"1241",622236,"icgs_p",NA,"rh"
"1242",679770,"icgs_p",0.84217950834632,"rh"
"1243",687163,"icgs_p",NA,"rh"
"1244",910241,"icgs_p",0.962074373241612,"rh"
"1245",959574,"icgs_p",NA,"rh"
"1246",100206,"sspls_d",0.796287272890942,"lh"
"2100",100408,"sspls_d",0.738865244901548,"lh"
"3100",101006,"sspls_d",NA,"lh"
"4100",101309,"sspls_d",0.354568520084396,"lh"
"5100",102311,"sspls_d",NA,"lh"
"6100",103111,"sspls_d",NA,"lh"
"7100",103414,"sspls_d",0.64245438379285,"lh"
"8100",103515,"sspls_d",0.7375481349857,"lh"
"10100",104416,"sspls_d",NA,"lh"
"11100",105216,"sspls_d",NA,"lh"
"1247",106016,"sspls_d",NA,"lh"
"1310",106319,"sspls_d",1.06003726026536,"lh"
"1410",107422,"sspls_d",NA,"lh"
"1510",107725,"sspls_d",NA,"lh"
"1610",108323,"sspls_d",0.415055247905131,"lh"
"1710",108828,"sspls_d",0.36691838166471,"lh"
"1810",110411,"sspls_d",NA,"lh"
"1910",110613,"sspls_d",NA,"lh"
"2010",112920,"sspls_d",NA,"lh"
"2110",114924,"sspls_d",1.20201841671072,"lh"
"2210",120111,"sspls_d",NA,"lh"
"2310",146937,"sspls_d",NA,"lh"
"2410",151425,"sspls_d",0.571881645589714,"lh"
"2510",151829,"sspls_d",0.885107016928063,"lh"
"2610",180937,"sspls_d",NA,"lh"
"2710",268749,"sspls_d",0.319394683180322,"lh"
"2810",365343,"sspls_d",0.229332192183895,"lh"
"2910",380036,"sspls_d",NA,"lh"
"3010",517239,"sspls_d",NA,"lh"
"3110",531536,"sspls_d",NA,"lh"
"3210",585256,"sspls_d",NA,"lh"
"3310",622236,"sspls_d",NA,"lh"
"3410",687163,"sspls_d",NA,"lh"
"3510",959574,"sspls_d",0.688069076899872,"lh"
"3610",100206,"sspls_d",NA,"rh"
"3710",101309,"sspls_d",NA,"rh"
"3810",101915,"sspls_d",NA,"rh"
"3910",102008,"sspls_d",NA,"rh"
"4010",102311,"sspls_d",NA,"rh"
"4110",102816,"sspls_d",0.387808752784441,"rh"
"4210",103111,"sspls_d",NA,"rh"
"4310",103414,"sspls_d",NA,"rh"
"4410",104820,"sspls_d",NA,"rh"
"4510",105216,"sspls_d",NA,"rh"
"4610",105620,"sspls_d",NA,"rh"
"4710",106016,"sspls_d",NA,"rh"
"4810",106319,"sspls_d",NA,"rh"
"4910",106521,"sspls_d",0.5040389118127,"rh"
"5010",107018,"sspls_d",NA,"rh"
"5110",107220,"sspls_d",0.53557335861883,"rh"
"5210",107321,"sspls_d",0.26876958796432,"rh"
"5310",108121,"sspls_d",NA,"rh"
"5410",108323,"sspls_d",0.356603733763061,"rh"
"5510",109123,"sspls_d",NA,"rh"
"5610",110411,"sspls_d",NA,"rh"
"5710",110613,"sspls_d",NA,"rh"
"5810",112920,"sspls_d",NA,"rh"
"5910",120111,"sspls_d",NA,"rh"
"6010",133928,"sspls_d",NA,"rh"
"6110",151829,"sspls_d",0.828651538239679,"rh"
"6210",176744,"sspls_d",0.74533200149367,"rh"
"6310",180937,"sspls_d",0.282143916889728,"rh"
"6410",185947,"sspls_d",NA,"rh"
"6510",268749,"sspls_d",NA,"rh"
"6610",380036,"sspls_d",NA,"rh"
"6710",522434,"sspls_d",0.547076433814271,"rh"
"6810",566454,"sspls_d",0.824298573222357,"rh"
"6910",687163,"sspls_d",NA,"rh"
"7010",910241,"sspls_d",NA,"rh"
"7110",959574,"sspls_d",1.58624033147839,"rh"
"1248",100206,"sspls_v",NA,"lh"
"2101",100307,"sspls_v",0.996551054544685,"lh"
"3101",100408,"sspls_v",NA,"lh"
"4101",100610,"sspls_v",NA,"lh"
"5101",101006,"sspls_v",NA,"lh"
"6101",101309,"sspls_v",1.23539418280409,"lh"
"7101",101410,"sspls_v",1.28400566728483,"lh"
"8101",102008,"sspls_v",1.15530356626883,"lh"
"9100",102311,"sspls_v",NA,"lh"
"10101",102816,"sspls_v",1.00492893087918,"lh"
"11101",103111,"sspls_v",0.806743534480158,"lh"
"1249",103515,"sspls_v",0.688574773175359,"lh"
"1311",103818,"sspls_v",1.47126622893918,"lh"
"1411",105014,"sspls_v",NA,"lh"
"1511",105115,"sspls_v",0.302801876308677,"lh"
"1611",105216,"sspls_v",1.02823333199955,"lh"
"1711",105620,"sspls_v",0.988191224913072,"lh"
"1811",106521,"sspls_v",NA,"lh"
"1911",107018,"sspls_v",1.20783940497269,"lh"
"2011",107220,"sspls_v",NA,"lh"
"2111",107321,"sspls_v",1.24267330254155,"lh"
"2211",107725,"sspls_v",0.71952413937504,"lh"
"2311",108222,"sspls_v",0.953788699273875,"lh"
"2411",108828,"sspls_v",0.431318646859144,"lh"
"2511",109325,"sspls_v",0.914585876193827,"lh"
"2611",110007,"sspls_v",0.438746491796432,"lh"
"2711",110411,"sspls_v",NA,"lh"
"2811",110613,"sspls_v",0.917622078891942,"lh"
"2911",112920,"sspls_v",0.258617521918616,"lh"
"3011",114924,"sspls_v",0.727144016236756,"lh"
"3111",120111,"sspls_v",0.615687989494924,"lh"
"3211",128127,"sspls_v",NA,"lh"
"3311",133928,"sspls_v",1.04297471303488,"lh"
"3411",146937,"sspls_v",0.591192004778589,"lh"
"3511",151829,"sspls_v",0.87595219961455,"lh"
"3611",185947,"sspls_v",1.12756300194519,"lh"
"3711",214019,"sspls_v",NA,"lh"
"3811",365343,"sspls_v",NA,"lh"
"3911",380036,"sspls_v",0.784547350834807,"lh"
"4011",517239,"sspls_v",0.432814012900629,"lh"
"4111",531536,"sspls_v",1.0817429039826,"lh"
"4211",585256,"sspls_v",NA,"lh"
"4311",622236,"sspls_v",NA,"lh"
"4411",644044,"sspls_v",0.505918773801751,"lh"
"4511",679770,"sspls_v",1.04486537535456,"lh"
"4611",687163,"sspls_v",NA,"lh"
"4711",867468,"sspls_v",0.890034811352813,"lh"
"4811",959574,"sspls_v",0.390278526221392,"lh"
"4911",101006,"sspls_v",NA,"rh"
"5011",101309,"sspls_v",1.39843341851233,"rh"
"5111",102816,"sspls_v",1.28386071260856,"rh"
"5211",103111,"sspls_v",0.705132808013723,"rh"
"5311",103414,"sspls_v",0.271618329235297,"rh"
"5411",103515,"sspls_v",1.39673115284315,"rh"
"5511",103818,"sspls_v",0.283525473245541,"rh"
"5611",104416,"sspls_v",0.933350674235077,"rh"
"5711",104820,"sspls_v",0.508848439843498,"rh"
"5811",105014,"sspls_v",1.01643615049072,"rh"
"5911",105115,"sspls_v",1.28021883873784,"rh"
"6011",105620,"sspls_v",1.10959094719621,"rh"
"6111",106319,"sspls_v",NA,"rh"
"6211",106521,"sspls_v",0.766224737338689,"rh"
"6311",107018,"sspls_v",1.50008993663194,"rh"
"6411",107321,"sspls_v",1.18614862002941,"rh"
"6511",107725,"sspls_v",NA,"rh"
"6611",108222,"sspls_v",0.159540993751112,"rh"
"6711",108525,"sspls_v",NA,"rh"
"6811",109325,"sspls_v",0.806141639313226,"rh"
"6911",112920,"sspls_v",0.60212783604202,"rh"
"7011",114924,"sspls_v",1.36421311160729,"rh"
"7111",128127,"sspls_v",0.7526899500496,"rh"
"7210",144125,"sspls_v",1.10630222566125,"rh"
"7310",146937,"sspls_v",0.643821222015037,"rh"
"7410",151829,"sspls_v",1.25058601759003,"rh"
"7510",365343,"sspls_v",1.09863731809143,"rh"
"7610",380036,"sspls_v",NA,"rh"
"7710",517239,"sspls_v",1.1192929792623,"rh"
"7810",531536,"sspls_v",0.334683749851083,"rh"
"7910",585256,"sspls_v",0.931256472296346,"rh"
"8010",622236,"sspls_v",0.779045601654152,"rh"
"8110",644044,"sspls_v",1.56754782864261,"rh"
"8210",867468,"sspls_v",0.277058775085142,"rh"
"8310",959574,"sspls_v",0.920116206417948,"rh"
"1250",100206,"prculs_v",1.06197174780896,"lh"
"2102",100307,"prculs_v",0.645731349715647,"lh"
"3102",100610,"prculs_v",0.844188622599006,"lh"
"4102",101006,"prculs_v",0.687975001712915,"lh"
"5102",101915,"prculs_v",NA,"lh"
"6102",102008,"prculs_v",1.05540605631171,"lh"
"7102",102513,"prculs_v",1.41280276530466,"lh"
"8102",102816,"prculs_v",1.56124869923952,"lh"
"9101",103111,"prculs_v",1.01097349740286,"lh"
"10102",103414,"prculs_v",1.31060808467646,"lh"
"11102",104416,"prculs_v",0.631926035427231,"lh"
"1251",105115,"prculs_v",0.942181256005441,"lh"
"1312",106016,"prculs_v",1.40879816683734,"lh"
"1412",108323,"prculs_v",1.27827622140273,"lh"
"1512",108525,"prculs_v",0.537572653428895,"lh"
"1612",108828,"prculs_v",0.989658062634813,"lh"
"1712",109830,"prculs_v",0.626272814656938,"lh"
"1812",112920,"prculs_v",0.744354258600613,"lh"
"1912",120111,"prculs_v",0.289200443590658,"lh"
"2012",128127,"prculs_v",1.14226429069751,"lh"
"2112",144125,"prculs_v",0.733908422586619,"lh"
"2212",151425,"prculs_v",1.44748025560394,"lh"
"2312",164939,"prculs_v",1.0406306852237,"lh"
"2412",168240,"prculs_v",0.809895083516163,"lh"
"2512",180937,"prculs_v",0.631809046808116,"lh"
"2612",380036,"prculs_v",1.6441324089873,"lh"
"2712",531536,"prculs_v",0.901538224759055,"lh"
"2812",622236,"prculs_v",1.10389280711806,"lh"
"2912",679770,"prculs_v",0.997499516715567,"lh"
"3012",687163,"prculs_v",1.43231385612289,"lh"
"3112",867468,"prculs_v",0.934734561368042,"lh"
"3212",910241,"prculs_v",0.824105288230121,"lh"
"3312",101006,"prculs_v",1.15630263202723,"rh"
"3412",101107,"prculs_v",1.11430578004216,"rh"
"3512",101410,"prculs_v",0.510195452365001,"rh"
"3612",102008,"prculs_v",1.15796923392843,"rh"
"3712",102816,"prculs_v",1.06853768254025,"rh"
"3812",103111,"prculs_v",1.24344302904946,"rh"
"3912",103515,"prculs_v",0.860933406629084,"rh"
"4012",105115,"prculs_v",0.850985435897158,"rh"
"4112",105620,"prculs_v",1.50208535100181,"rh"
"4212",106016,"prculs_v",0.972704437513147,"rh"
"4312",106319,"prculs_v",0.918769892782083,"rh"
"4412",107018,"prculs_v",0.720615975330786,"rh"
"4512",107422,"prculs_v",1.1644292520201,"rh"
"4612",107725,"prculs_v",0.858553523541673,"rh"
"4712",108525,"prculs_v",1.04923289821784,"rh"
"4812",112920,"prculs_v",1.42396367455058,"rh"
"4912",114924,"prculs_v",0.781399635609621,"rh"
"5012",128127,"prculs_v",0.98642742784017,"rh"
"5112",133928,"prculs_v",1.14264975354253,"rh"
"5212",151425,"prculs_v",NA,"rh"
"5312",151829,"prculs_v",0.905669861981323,"rh"
"5412",180937,"prculs_v",1.0681255469653,"rh"
"5512",185947,"prculs_v",1.47683662477379,"rh"
"5612",214019,"prculs_v",0.464531592995033,"rh"
"5712",380036,"prculs_v",0.693181445072181,"rh"
"5812",531536,"prculs_v",0.753422914351827,"rh"
"5912",585256,"prculs_v",1.66198526265733,"rh"
"6012",622236,"prculs_v",NA,"rh"
"6112",644044,"prculs_v",1.19938478572996,"rh"
"6212",910241,"prculs_v",1.4263097027486,"rh"
"6312",959574,"prculs_v",1.03068434948781,"rh"
"1252",100408,"isms",NA,"lh"
"2103",102311,"isms",0.979881137582322,"lh"
"3103",106016,"isms",0.565848572661232,"lh"
"4103",107422,"isms",0.265203024837417,"lh"
"5103",108222,"isms",1.12614382328041,"lh"
"6103",120111,"isms",1.21607578611692,"lh"
"7103",168240,"isms",0.89401536781293,"lh"
"8103",180937,"isms",0.554459587274606,"lh"
"9102",910241,"isms",1.19770104818096,"lh"
"10103",102008,"isms",0.621937127960604,"rh"
"11103",103818,"isms",1.09919620108716,"rh"
"1253",107220,"isms",0.670112422767713,"rh"
"1313",108222,"isms",0.773123076406577,"rh"
"1413",108323,"isms",NA,"rh"
"1513",110613,"isms",NA,"rh"
"1613",120111,"isms",0.898417432245702,"rh"
"1713",128127,"isms",0.924991887185728,"rh"
"1813",185947,"isms",0.864664771242058,"rh"
"1913",517239,"isms",0.851033796743,"rh"
"2013",566454,"isms",0.512123125045215,"rh"
"1254",100206,"pmcgs",1.3878604194711,"lh"
"2104",100307,"pmcgs",1.01064592743492,"lh"
"3104",100408,"pmcgs",1.54142617809144,"lh"
"4104",100610,"pmcgs",0.658835556986876,"lh"
"5104",101006,"pmcgs",0.795538523400305,"lh"
"6104",101107,"pmcgs",NA,"lh"
"7104",101309,"pmcgs",1.43545665467839,"lh"
"8104",101410,"pmcgs",0.929587322395684,"lh"
"9103",101915,"pmcgs",1.22202644337424,"lh"
"10104",102008,"pmcgs",NA,"lh"
"11104",102311,"pmcgs",0.93182226207904,"lh"
"1255",102513,"pmcgs",1.77597880317743,"lh"
"1314",102816,"pmcgs",1.4415903099544,"lh"
"1414",103111,"pmcgs",1.00929599845004,"lh"
"1514",103414,"pmcgs",1.00116641111495,"lh"
"1614",103515,"pmcgs",1.13756148870689,"lh"
"1714",103818,"pmcgs",1.11255750142664,"lh"
"1814",104416,"pmcgs",0.762662552127821,"lh"
"1914",104820,"pmcgs",0.625495887662736,"lh"
"2014",105014,"pmcgs",1.25429508762677,"lh"
"2113",105115,"pmcgs",1.56515311212356,"lh"
"2213",105216,"pmcgs",1.16663664203624,"lh"
"2313",105620,"pmcgs",0.936423435139779,"lh"
"2413",106016,"pmcgs",1.16351667767328,"lh"
"2513",106319,"pmcgs",0.299004626537534,"lh"
"2613",106521,"pmcgs",1.38405123590442,"lh"
"2713",107018,"pmcgs",0.716768554181931,"lh"
"2813",107220,"pmcgs",1.05079574137843,"lh"
"2913",107321,"pmcgs",1.15012326074922,"lh"
"3013",107422,"pmcgs",1.24626542153589,"lh"
"3113",107725,"pmcgs",1.11983942667865,"lh"
"3213",108121,"pmcgs",1.52663175809816,"lh"
"3313",108222,"pmcgs",1.05229736166334,"lh"
"3413",108323,"pmcgs",1.01662872850933,"lh"
"3513",108525,"pmcgs",0.852404964188827,"lh"
"3613",108828,"pmcgs",0.949479530310671,"lh"
"3713",109123,"pmcgs",1.85130661596219,"lh"
"3813",109325,"pmcgs",0.651468487497738,"lh"
"3913",109830,"pmcgs",1.19932482325962,"lh"
"4013",110007,"pmcgs",0.866418184450256,"lh"
"4113",110411,"pmcgs",0.77860364534833,"lh"
"4213",110613,"pmcgs",NA,"lh"
"4313",112920,"pmcgs",1.45917498185806,"lh"
"4413",114924,"pmcgs",1.86764510436065,"lh"
"4513",128127,"pmcgs",0.358864422284423,"lh"
"4613",133928,"pmcgs",1.73211594363613,"lh"
"4713",144125,"pmcgs",0.606510091020161,"lh"
"4813",146937,"pmcgs",1.039665217117,"lh"
"4913",151425,"pmcgs",0.897348770295516,"lh"
"5013",151829,"pmcgs",0.674645416697837,"lh"
"5113",164939,"pmcgs",0.902614819148755,"lh"
"5213",168240,"pmcgs",0.667253046921621,"lh"
"5313",176744,"pmcgs",1.06612247757979,"lh"
"5413",180937,"pmcgs",0.91596878057671,"lh"
"5513",185947,"pmcgs",0.846004053868913,"lh"
"5613",214019,"pmcgs",1.00456214103979,"lh"
"5713",268749,"pmcgs",1.2935589054445,"lh"
"5813",365343,"pmcgs",1.18589713876948,"lh"
"5913",380036,"pmcgs",1.08878194943126,"lh"
"6013",517239,"pmcgs",NA,"lh"
"6113",522434,"pmcgs",1.13065162510151,"lh"
"6213",531536,"pmcgs",1.5961818256555,"lh"
"6313",566454,"pmcgs",0.899219601047396,"lh"
"6412",585256,"pmcgs",0.685427699524927,"lh"
"6512",622236,"pmcgs",0.880648889913284,"lh"
"6612",644044,"pmcgs",1.03338674645235,"lh"
"6712",679770,"pmcgs",1.45235075290653,"lh"
"6812",687163,"pmcgs",1.09137652697664,"lh"
"6912",867468,"pmcgs",0.558090216403015,"lh"
"7012",910241,"pmcgs",1.0344424237001,"lh"
"7112",100206,"pmcgs",0.964244341989977,"rh"
"7211",100307,"pmcgs",0.856669712301815,"rh"
"7311",100408,"pmcgs",1.11053069582959,"rh"
"7411",100610,"pmcgs",1.37038113299364,"rh"
"7511",101006,"pmcgs",0.516695439565622,"rh"
"7611",101107,"pmcgs",1.8861414944057,"rh"
"7711",101309,"pmcgs",1.33504534680698,"rh"
"7811",101410,"pmcgs",1.00353604496196,"rh"
"7911",101915,"pmcgs",1.19172075161913,"rh"
"8011",102008,"pmcgs",1.30069037513604,"rh"
"8111",102311,"pmcgs",0.765866252223823,"rh"
"8211",102513,"pmcgs",0.892654304543359,"rh"
"8311",102816,"pmcgs",0.97604332255167,"rh"
"8410",103414,"pmcgs",1.26864257518479,"rh"
"8510",103515,"pmcgs",1.27458980541846,"rh"
"8610",103818,"pmcgs",1.11986148399095,"rh"
"8710",104416,"pmcgs",1.30675017463578,"rh"
"8810",105014,"pmcgs",1.29149724130818,"rh"
"8910",105115,"pmcgs",1.10649637465837,"rh"
"9010",105216,"pmcgs",1.12773500900604,"rh"
"9110",105620,"pmcgs",0.508123537568522,"rh"
"9210",106016,"pmcgs",0.808580554062061,"rh"
"9310",106319,"pmcgs",1.40544935608365,"rh"
"9410",106521,"pmcgs",NA,"rh"
"9510",107018,"pmcgs",0.870637085438105,"rh"
"9610",107220,"pmcgs",1.2653683901064,"rh"
"9710",107321,"pmcgs",0.453705955765262,"rh"
"9810",107422,"pmcgs",0.499301976413638,"rh"
"9910",107725,"pmcgs",1.71783228973044,"rh"
"10010",108121,"pmcgs",0.880895567416911,"rh"
"10110",108222,"pmcgs",NA,"rh"
"10210",108323,"pmcgs",1.12776904400973,"rh"
"10310",108525,"pmcgs",1.05130657265426,"rh"
"10410",108828,"pmcgs",0.267068749310701,"rh"
"10510",109123,"pmcgs",NA,"rh"
"10610",109325,"pmcgs",1.49249746560782,"rh"
"10710",109830,"pmcgs",0.769086157328986,"rh"
"10810",110007,"pmcgs",0.877806371457518,"rh"
"10910",110411,"pmcgs",1.2946954370585,"rh"
"11010",110613,"pmcgs",1.10907671608569,"rh"
"11110",112920,"pmcgs",1.21512786484257,"rh"
"11210",120111,"pmcgs",0.44344259158333,"rh"
"11310",128127,"pmcgs",1.58343688005906,"rh"
"11410",133928,"pmcgs",1.11386419222543,"rh"
"11510",144125,"pmcgs",NA,"rh"
"11610",146937,"pmcgs",0.921312237358366,"rh"
"11710",151425,"pmcgs",1.07270833777578,"rh"
"11810",164939,"pmcgs",1.37050465626814,"rh"
"11910",168240,"pmcgs",1.4470071472238,"rh"
"12010",176744,"pmcgs",0.797647783647837,"rh"
"12110",180937,"pmcgs",1.21978351809443,"rh"
"12210",185947,"pmcgs",1.35636156838521,"rh"
"12310",214019,"pmcgs",NA,"rh"
"12410",268749,"pmcgs",1.0196796008709,"rh"
"1256",365343,"pmcgs",1.21972279194778,"rh"
"1261",380036,"pmcgs",1.05445481762301,"rh"
"1271",517239,"pmcgs",1.07347315206302,"rh"
"1281",522434,"pmcgs",1.26691668479063,"rh"
"1291",531536,"pmcgs",1.11337553782214,"rh"
"1301",566454,"pmcgs",0.340290972646628,"rh"
"1315",585256,"pmcgs",1.01786827266876,"rh"
"1321",622236,"pmcgs",1.35206639173427,"rh"
"1331",644044,"pmcgs",1.02260099937839,"rh"
"1341",679770,"pmcgs",NA,"rh"
"1351",687163,"pmcgs",0.82106975435709,"rh"
"1361",867468,"pmcgs",0.670574084306506,"rh"
"1371",910241,"pmcgs",NA,"rh"
"1381",959574,"pmcgs",1.16099080055865,"rh"
